counter txid numreads length
946 FBtr0300513 208 3784
947 FBtr0304309 0 91
948 FBtr0304308 0 22
949 FBtr0304303 0 21
950 FBtr0304302 0 93
951 FBtr0304301 0 24
952 FBtr0304300 0 94
953 FBtr0304307 0 99
954 FBtr0304306 0 24
955 FBtr0304305 0 21
956 FBtr0304304 0 117
957 FBtr0078994 82 1153
958 FBtr0078995 0 1986
959 FBtr0078996 0 1138
960 FBtr0078997 0 1194
961 FBtr0078990 0 1312
962 FBtr0078991 0 1765
963 FBtr0078992 0 2411
964 FBtr0089632 118 1830
965 FBtr0083493 0 73
966 FBtr0083492 0 73
967 FBtr0083491 0 73
968 FBtr0300682 128 1722
969 FBtr0300683 100 1691
970 FBtr0300680 0 408
971 FBtr0300681 66 938
972 FBtr0300687 0 3351
973 FBtr0300685 0 3266
974 FBtr0300688 156 2028
975 FBtr0300689 0 1880
976 FBtr0331965 0 821
977 FBtr0083496 0 74
978 FBtr0083495 0 73
979 FBtr0331963 0 771
980 FBtr0331962 16 238
981 FBtr0301375 144 1948
982 FBtr0301374 0 9430
983 FBtr0301377 0 5998
984 FBtr0301376 0 1854
985 FBtr0301371 0 4548
986 FBtr0331961 0 351
987 FBtr0301372 40 669
988 FBtr0331960 0 4711
989 FBtr0301379 0 1526
990 FBtr0301378 0 1406
991 FBtr0306684 0 5772
992 FBtr0306685 0 2292
993 FBtr0306686 146 2652
994 FBtr0306687 0 3453
995 FBtr0306680 0 1683
996 FBtr0306681 0 2693
997 FBtr0306682 0 4184
998 FBtr0306683 0 1878
999 FBtr0306688 174 2636
1000 FBtr0306689 0 9022
1001 FBtr0300974 114 1789
1002 FBtr0300975 0 2151
1003 FBtr0300976 0 1337
1004 FBtr0300977 0 1804
1005 FBtr0300970 0 1804
1006 FBtr0300971 112 1337
1007 FBtr0300972 120 2002
1008 FBtr0300973 0 2151
1009 FBtr0300978 124 1938
1010 FBtr0300979 0 2002
1011 FBtr0301089 0 421
1012 FBtr0301088 0 1671
1013 FBtr0301087 22 1288
1014 FBtr0301086 0 2245
1015 FBtr0301085 0 4648
1016 FBtr0301084 0 3372
1017 FBtr0301083 0 3920
1018 FBtr0111154 0 1361
1019 FBtr0301081 0 1989
1020 FBtr0301080 0 1617
1021 FBtr0299587 424 7845
1022 FBtr0073245 384 5332
1023 FBtr0073244 186 2631
1024 FBtr0299582 0 5890
1025 FBtr0074635 0 1850
1026 FBtr0299583 0 4673
1027 FBtr0333374 284 5246
1028 FBtr0073248 0 1167
1029 FBtr0074634 164 2127
1030 FBtr0100340 0 2828
1031 FBtr0100343 328 4690
1032 FBtr0100342 0 4181
1033 FBtr0100345 0 2238
1034 FBtr0100344 54 2730
1035 FBtr0100346 0 4667
1036 FBtr0111240 108 1415
1037 FBtr0111241 0 1249
1038 FBtr0111246 84 1501
1039 FBtr0111247 0 5581
1040 FBtr0111244 0 1745
1041 FBtr0111245 98 1624
1042 FBtr0111248 120 1804
1043 FBtr0111249 312 4284
1044 FBtr0332913 0 10141
1045 FBtr0332912 0 5298
1046 FBtr0332911 0 6319
1047 FBtr0332910 0 2711
1048 FBtr0332917 0 1760
1049 FBtr0332916 0 2924
1050 FBtr0332915 0 766
1051 FBtr0332914 78 873
1052 FBtr0332919 0 3695
1053 FBtr0332918 0 998
1054 FBtr0302859 174 1760
1055 FBtr0302858 0 1996
1056 FBtr0306538 0 3454
1057 FBtr0306539 0 4051
1058 FBtr0306536 280 3731
1059 FBtr0302854 0 886
1060 FBtr0302857 282 4785
1061 FBtr0306535 0 6398
1062 FBtr0306533 0 2414
1063 FBtr0302853 134 2001
1064 FBtr0302852 0 1988
1065 FBtr0334076 0 2200
1066 FBtr0334077 0 3878
1067 FBtr0334074 0 2525
1068 FBtr0334075 0 1911
1069 FBtr0334072 0 5090
1070 FBtr0334073 0 2540
1071 FBtr0334070 0 6737
1072 FBtr0334071 0 6755
1073 FBtr0334078 0 3148
1074 FBtr0334079 0 4435
1075 FBtr0075669 0 940
1076 FBtr0089861 0 561
1077 FBtr0089867 128 2363
1078 FBtr0089868 0 2173
1079 FBtr0089869 0 1595
1080 FBtr0075663 10 489
1081 FBtr0075665 30 544
1082 FBtr0075664 0 560
1083 FBtr0075666 0 660
1084 FBtr0331754 0 1374
1085 FBtr0331755 0 1009
1086 FBtr0331756 0 1726
1087 FBtr0331757 0 6993
1088 FBtr0331750 0 349
1089 FBtr0331751 352 4750
1090 FBtr0331752 0 4499
1091 FBtr0331753 228 3034
1092 FBtr0331758 800 11438
1093 FBtr0331759 224 3719
1094 FBtr0076318 0 4515
1095 FBtr0076319 0 5759
1096 FBtr0330409 0 1967
1097 FBtr0330408 0 4653
1098 FBtr0076310 212 3531
1099 FBtr0076311 66 1096
1100 FBtr0330401 0 8285
1101 FBtr0330400 0 8459
1102 FBtr0076314 120 1775
1103 FBtr0076315 0 1618
1104 FBtr0076316 0 2112
1105 FBtr0076317 550 5089
1106 FBtr0088809 98 1673
1107 FBtr0088801 0 605
1108 FBtr0088800 16 941
1109 FBtr0088803 0 2033
1110 FBtr0088802 0 817
1111 FBtr0088805 0 739
1112 FBtr0088804 0 819
1113 FBtr0088807 158 1571
1114 FBtr0088806 0 606
1115 FBtr0073369 0 1463
1116 FBtr0073362 142 1958
1117 FBtr0073363 78 1173
1118 FBtr0073361 0 1354
1119 FBtr0073366 60 1142
1120 FBtr0073367 0 1188
1121 FBtr0073364 48 682
1122 FBtr0073365 0 641
1123 FBtr0333275 40 2015
1124 FBtr0333274 176 2369
1125 FBtr0333277 96 1647
1126 FBtr0333276 0 2473
1127 FBtr0333271 0 5146
1128 FBtr0333270 0 5337
1129 FBtr0333273 0 2357
1130 FBtr0333272 138 2053
1131 FBtr0333279 0 1534
1132 FBtr0333278 0 1574
1133 FBtr0071430 0 1614
1134 FBtr0074776 0 3069
1135 FBtr0273308 0 6387
1136 FBtr0273309 0 1021
1137 FBtr0273306 234 3154
1138 FBtr0273307 0 3919
1139 FBtr0273304 134 2167
1140 FBtr0273305 0 3251
1141 FBtr0273302 0 1800
1142 FBtr0273303 260 2878
1143 FBtr0273300 0 3316
1144 FBtr0273301 0 5220
1145 FBtr0299737 78 1043
1146 FBtr0299736 0 968
1147 FBtr0073098 0 656
1148 FBtr0333188 248 3704
1149 FBtr0073094 0 1643
1150 FBtr0073095 0 887
1151 FBtr0333185 188 2368
1152 FBtr0073097 0 547
1153 FBtr0073090 0 958
1154 FBtr0333182 550 4823
1155 FBtr0299739 0 1466
1156 FBtr0299738 48 890
1157 FBtr0304202 0 23
1158 FBtr0304203 0 95
1159 FBtr0329931 0 9751
1160 FBtr0078871 0 1696
1161 FBtr0078870 0 1853
1162 FBtr0304207 0 68
1163 FBtr0304204 0 21
1164 FBtr0304205 0 61
1165 FBtr0072949 0 934
1166 FBtr0072948 0 1509
1167 FBtr0332586 0 3619
1168 FBtr0332587 94 1544
1169 FBtr0332580 0 3885
1170 FBtr0332581 60 916
1171 FBtr0332582 56 811
1172 FBtr0332583 216 3211
1173 FBtr0072943 0 479
1174 FBtr0332588 0 1765
1175 FBtr0332589 110 1656
1176 FBtr0332638 0 2866
1177 FBtr0332639 220 2899
1178 FBtr0332636 0 2908
1179 FBtr0332637 248 4137
1180 FBtr0332634 74 1027
1181 FBtr0332635 0 4155
1182 FBtr0332632 0 5997
1183 FBtr0332633 0 1552
1184 FBtr0332630 104 1663
1185 FBtr0332631 0 1364
1186 FBtr0308831 104 1596
1187 FBtr0308830 50 2315
1188 FBtr0308833 0 2043
1189 FBtr0308832 0 1068
1190 FBtr0308835 142 2485
1191 FBtr0308834 60 2497
1192 FBtr0308837 0 4125
1193 FBtr0308836 0 2494
1194 FBtr0308839 0 6211
1195 FBtr0308838 208 2980
1196 FBtr0080562 262 4167
1197 FBtr0080563 0 869
1198 FBtr0080560 0 2424
1199 FBtr0080561 94 4276
1200 FBtr0080566 0 691
1201 FBtr0080564 50 800
1202 FBtr0080565 34 575
1203 FBtr0080569 130 1673
1204 FBtr0112845 0 7623
1205 FBtr0112844 454 7323
1206 FBtr0112847 0 2456
1207 FBtr0112846 0 2967
1208 FBtr0112841 30 360
1209 FBtr0112843 260 4726
1210 FBtr0112849 472 6847
1211 FBtr0112848 454 6307
1212 FBtr0113464 0 12796
1213 FBtr0113465 0 2224
1214 FBtr0113461 0 660
1215 FBtr0113462 0 1207
1216 FBtr0113463 0 1256
1217 FBtr0113468 0 3022
1218 FBtr0113469 0 6298
1219 FBtr0074733 0 1281
1220 FBtr0112596 386 5758
1221 FBtr0112594 0 1800
1222 FBtr0112593 388 4862
1223 FBtr0112592 0 1703
1224 FBtr0089323 0 876
1225 FBtr0089322 0 1180
1226 FBtr0089321 0 1115
1227 FBtr0089320 0 2012
1228 FBtr0089327 416 4673
1229 FBtr0074736 78 2964
1230 FBtr0089324 120 2304
1231 FBtr0089329 0 1980
1232 FBtr0089328 0 4082
1233 FBtr0088492 108 1406
1234 FBtr0088493 0 979
1235 FBtr0088490 0 1801
1236 FBtr0083142 110 1517
1237 FBtr0088496 0 1073
1238 FBtr0088494 50 818
1239 FBtr0088495 288 4108
1240 FBtr0083148 0 1025
1241 FBtr0088499 234 4343
1242 FBtr0082230 56 1001
1243 FBtr0082231 336 4727
1244 FBtr0082232 300 4684
1245 FBtr0082233 124 2346
1246 FBtr0082234 0 660
1247 FBtr0082235 38 631
1248 FBtr0082236 98 934
1249 FBtr0082237 262 3867
1250 FBtr0082238 0 3943
1251 FBtr0082239 1048 15406
1252 FBtr0310148 0 2445
1253 FBtr0310149 0 2275
1254 FBtr0310140 122 1950
1255 FBtr0310141 0 1686
1256 FBtr0310142 0 2487
1257 FBtr0310143 0 1708
1258 FBtr0310144 122 1869
1259 FBtr0310145 98 1749
1260 FBtr0310146 0 1402
1261 FBtr0310147 0 2517
1262 FBtr0084690 372 5377
1263 FBtr0084691 0 3357
1264 FBtr0084692 0 6284
1265 FBtr0084693 0 758
1266 FBtr0084696 0 2631
1267 FBtr0084697 160 3004
1268 FBtr0084698 0 927
1269 FBtr0084699 0 4003
1270 FBtr0088145 0 72
1271 FBtr0088146 0 2803
1272 FBtr0088140 922 9322
1273 FBtr0088141 0 1745
1274 FBtr0088142 68 1444
1275 FBtr0100109 0 545
1276 FBtr0100106 56 771
1277 FBtr0100105 36 588
1278 FBtr0087347 0 4375
1279 FBtr0087346 0 5512
1280 FBtr0087345 0 3671
1281 FBtr0087344 0 5256
1282 FBtr0087343 0 5243
1283 FBtr0306339 0 1797
1284 FBtr0087341 44 655
1285 FBtr0306335 356 4936
1286 FBtr0306336 0 1264
1287 FBtr0306337 0 5265
1288 FBtr0306330 220 3669
1289 FBtr0306331 0 7699
1290 FBtr0087349 0 743
1291 FBtr0306333 496 6208
1292 FBtr0085279 30 447
1293 FBtr0085278 68 1066
1294 FBtr0085271 88 1292
1295 FBtr0085270 0 1246
1296 FBtr0085272 148 2502
1297 FBtr0085277 0 1319
1298 FBtr0309312 138 2459
1299 FBtr0309311 0 1386
1300 FBtr0309310 52 865
1301 FBtr0309319 0 4362
1302 FBtr0309318 54 1089
1303 FBtr0329908 174 2458
1304 FBtr0329909 124 1991
1305 FBtr0329900 0 3078
1306 FBtr0329901 0 7199
1307 FBtr0329902 60 3799
1308 FBtr0329903 402 6587
1309 FBtr0329904 10 450
1310 FBtr0329905 82 762
1311 FBtr0329906 350 4265
1312 FBtr0329907 0 4787
1313 FBtr0306802 0 1194
1314 FBtr0306800 0 2980
1315 FBtr0306801 0 1792
1316 FBtr0306806 0 5535
1317 FBtr0306807 58 2732
1318 FBtr0306804 0 741
1319 FBtr0306805 0 5550
1320 FBtr0071145 0 5696
1321 FBtr0306808 140 2459
1322 FBtr0306809 164 2226
1323 FBtr0071140 30 485
1324 FBtr0071141 0 509
1325 FBtr0071142 0 2507
1326 FBtr0071143 0 1486
1327 FBtr0079791 0 2802
1328 FBtr0079790 0 1921
1329 FBtr0079795 176 2799
1330 FBtr0079797 0 1529
1331 FBtr0079796 80 1019
1332 FBtr0079799 0 1143
1333 FBtr0304404 0 87
1334 FBtr0304405 0 23
1335 FBtr0304406 0 90
1336 FBtr0304407 0 23
1337 FBtr0304400 0 99
1338 FBtr0304401 0 22
1339 FBtr0304402 0 56
1340 FBtr0304403 0 22
1341 FBtr0304408 0 86
1342 FBtr0304409 0 22
1343 FBtr0077420 0 694
1344 FBtr0077423 0 1352
1345 FBtr0077422 0 1685
1346 FBtr0077425 0 2718
1347 FBtr0077427 222 3833
1348 FBtr0077426 0 4168
1349 FBtr0077429 178 2370
1350 FBtr0077428 0 939
1351 FBtr0072072 0 4289
1352 FBtr0071243 48 704
1353 FBtr0301124 0 8168
1354 FBtr0301125 0 1730
1355 FBtr0301126 76 1230
1356 FBtr0301127 40 728
1357 FBtr0301128 0 1493
1358 FBtr0301129 88 1265
1359 FBtr0331336 0 3553
1360 FBtr0331337 0 3550
1361 FBtr0081398 0 5179
1362 FBtr0081399 0 2839
1363 FBtr0070167 168 2100
1364 FBtr0070631 0 2750
1365 FBtr0081011 30 516
1366 FBtr0081010 58 929
1367 FBtr0081013 572 10412
1368 FBtr0081015 0 13384
1369 FBtr0081014 0 10409
1370 FBtr0081017 0 10412
1371 FBtr0081016 0 13228
1372 FBtr0081019 0 10409
1373 FBtr0081018 0 10412
1374 FBtr0070632 0 2577
1375 FBtr0071968 0 2501
1376 FBtr0071969 0 2917
1377 FBtr0071966 0 904
1378 FBtr0071967 0 386
1379 FBtr0071964 60 1104
1380 FBtr0071965 0 1101
1381 FBtr0071962 0 82
1382 FBtr0071963 0 1668
1383 FBtr0071960 0 1969
1384 FBtr0071961 0 1457
1385 FBtr0074301 0 1246
1386 FBtr0074300 0 1181
1387 FBtr0074303 94 1731
1388 FBtr0081391 0 1260
1389 FBtr0332038 246 3736
1390 FBtr0332039 0 3950
1391 FBtr0074307 0 1557
1392 FBtr0074306 114 1405
1393 FBtr0332034 98 1466
1394 FBtr0332035 74 1650
1395 FBtr0332036 0 1712
1396 FBtr0332037 0 1297
1397 FBtr0332030 0 1069
1398 FBtr0332031 0 1157
1399 FBtr0332032 0 1182
1400 FBtr0332033 0 1353
1401 FBtr0330065 0 1189
1402 FBtr0087496 212 2861
1403 FBtr0087495 212 3994
1404 FBtr0087494 0 480
1405 FBtr0330069 0 3238
1406 FBtr0330068 0 3575
1407 FBtr0080760 242 3600
1408 FBtr0080761 0 1582
1409 FBtr0080763 0 2304
1410 FBtr0080764 114 1691
1411 FBtr0080765 0 4093
1412 FBtr0080766 68 3787
1413 FBtr0080767 0 4184
1414 FBtr0080768 282 3973
1415 FBtr0080769 264 4008
1416 FBtr0070504 72 1013
1417 FBtr0074875 0 3818
1418 FBtr0074874 0 3951
1419 FBtr0074873 0 3841
1420 FBtr0074872 76 759
1421 FBtr0074871 0 3243
1422 FBtr0074870 0 3522
1423 FBtr0074879 0 1642
1424 FBtr0070374 0 720
1425 FBtr0070375 80 1240
1426 FBtr0070376 66 2970
1427 FBtr0070377 0 2860
1428 FBtr0070370 200 3385
1429 FBtr0070371 0 2172
1430 FBtr0070372 54 745
1431 FBtr0070378 392 4561
1432 FBtr0070379 406 7664
1433 FBtr0330304 0 6722
1434 FBtr0330305 0 6710
1435 FBtr0330306 138 2115
1436 FBtr0330300 748 11681
1437 FBtr0330301 0 11931
1438 FBtr0330302 78 3414
1439 FBtr0330303 0 6722
1440 FBtr0330308 288 13133
1441 FBtr0330309 0 13106
1442 FBtr0331325 320 4151
1443 FBtr0076439 148 1355
1444 FBtr0071429 96 1179
1445 FBtr0071423 0 3509
1446 FBtr0076430 66 983
1447 FBtr0076433 94 1593
1448 FBtr0076432 0 1606
1449 FBtr0076435 116 1698
1450 FBtr0076434 74 1286
1451 FBtr0071424 104 1553
1452 FBtr0077748 0 1858
1453 FBtr0077749 0 1613
1454 FBtr0077740 0 1440
1455 FBtr0331324 0 1357
1456 FBtr0077743 0 1144
1457 FBtr0077744 164 2730
1458 FBtr0077745 46 652
1459 FBtr0077746 0 1667
1460 FBtr0077747 0 1524
1461 FBtr0310388 0 660
1462 FBtr0310389 44 624
1463 FBtr0310386 0 1983
1464 FBtr0310387 0 1885
1465 FBtr0310384 0 2140
1466 FBtr0310385 0 2402
1467 FBtr0310382 162 2322
1468 FBtr0310383 0 2367
1469 FBtr0310380 0 2382
1470 FBtr0310381 50 2427
1471 FBtr0088308 0 2900
1472 FBtr0070606 0 6747
1473 FBtr0088306 0 860
1474 FBtr0088307 194 2883
1475 FBtr0333671 0 2893
1476 FBtr0075915 122 1811
1477 FBtr0333670 140 2604
1478 FBtr0333673 0 3735
1479 FBtr0333672 138 2026
1480 FBtr0309726 0 22
1481 FBtr0333674 0 3855
1482 FBtr0333677 0 958
1483 FBtr0309725 0 118
1484 FBtr0308206 0 4432
1485 FBtr0308207 0 835
1486 FBtr0308204 0 2953
1487 FBtr0308205 80 894
1488 FBtr0308202 188 3359
1489 FBtr0308203 440 7343
1490 FBtr0308200 0 4136
1491 FBtr0308201 0 3422
1492 FBtr0308208 0 3589
1493 FBtr0308209 234 4051
1494 FBtr0071315 176 2851
1495 FBtr0085078 0 2127
1496 FBtr0085077 68 1091
1497 FBtr0085075 0 1396
1498 FBtr0085074 0 1981
1499 FBtr0085073 178 2361
1500 FBtr0085072 252 2136
1501 FBtr0085071 0 2167
1502 FBtr0085070 0 1886
1503 FBtr0309250 0 4941
1504 FBtr0073119 0 3828
1505 FBtr0073118 0 4765
1506 FBtr0073111 82 932
1507 FBtr0073113 0 976
1508 FBtr0073112 0 1303
1509 FBtr0073115 148 2510
1510 FBtr0073114 0 2779
1511 FBtr0073117 0 2973
1512 FBtr0073116 0 3839
1513 FBtr0333024 36 565
1514 FBtr0333025 0 2226
1515 FBtr0333026 260 3716
1516 FBtr0333027 0 3909
1517 FBtr0333020 0 11753
1518 FBtr0333021 0 9429
1519 FBtr0333022 0 783
1520 FBtr0333023 208 2495
1521 FBtr0333028 0 4421
1522 FBtr0333029 0 3762
1523 FBtr0074468 0 1685
1524 FBtr0074469 90 1887
1525 FBtr0332779 0 546
1526 FBtr0332778 28 480
1527 FBtr0332773 0 2221
1528 FBtr0332772 0 1305
1529 FBtr0332771 0 1073
1530 FBtr0332770 46 785
1531 FBtr0332777 16 296
1532 FBtr0332776 58 798
1533 FBtr0332775 92 1427
1534 FBtr0332774 186 2827
1535 FBtr0304648 44 801
1536 FBtr0304649 0 1529
1537 FBtr0304642 0 377
1538 FBtr0304643 48 610
1539 FBtr0304640 26 468
1540 FBtr0304641 0 303
1541 FBtr0304646 0 584
1542 FBtr0304647 0 488
1543 FBtr0304644 0 455
1544 FBtr0304645 0 329
1545 FBtr0082865 0 1440
1546 FBtr0082864 0 812
1547 FBtr0082866 104 1969
1548 FBtr0082861 0 494
1549 FBtr0082860 40 564
1550 FBtr0082863 0 2476
1551 FBtr0082869 0 1986
1552 FBtr0303148 420 7490
1553 FBtr0303149 0 1086
1554 FBtr0305599 0 1931
1555 FBtr0305598 70 1181
1556 FBtr0305591 148 2126
1557 FBtr0305590 90 1376
1558 FBtr0305593 0 4558
1559 FBtr0305592 442 7888
1560 FBtr0305595 0 1326
1561 FBtr0305594 34 480
1562 FBtr0305597 0 394
1563 FBtr0305596 0 879
1564 FBtr0087565 0 1519
1565 FBtr0087564 118 1883
1566 FBtr0087562 0 1942
1567 FBtr0087561 0 1331
1568 FBtr0087560 142 2368
1569 FBtr0087569 180 3199
1570 FBtr0087568 0 2922
1571 FBtr0100623 0 4896
1572 FBtr0085848 78 1106
1573 FBtr0085849 116 1407
1574 FBtr0085846 96 1812
1575 FBtr0085847 0 1145
1576 FBtr0085844 522 8691
1577 FBtr0085845 408 4983
1578 FBtr0085842 146 2283
1579 FBtr0085843 0 9203
1580 FBtr0085840 0 1801
1581 FBtr0085841 0 1757
1582 FBtr0089172 344 5291
1583 FBtr0089173 0 5101
1584 FBtr0089170 0 1684
1585 FBtr0089171 72 5118
1586 FBtr0089176 52 854
1587 FBtr0089175 42 910
1588 FBtr0089178 360 4941
1589 FBtr0089179 0 6716
1590 FBtr0079966 36 576
1591 FBtr0079964 108 1623
1592 FBtr0079962 0 1262
1593 FBtr0079960 130 2205
1594 FBtr0079969 0 1212
1595 FBtr0299962 0 1623
1596 FBtr0073843 76 3161
1597 FBtr0073842 0 3853
1598 FBtr0073841 0 3571
1599 FBtr0073840 0 2368
1600 FBtr0073847 0 3040
1601 FBtr0076808 82 1450
1602 FBtr0073845 294 4319
1603 FBtr0076809 0 1293
1604 FBtr0100620 0 756
1605 FBtr0073844 264 4200
1606 FBtr0299968 0 1397
1607 FBtr0084715 0 2940
1608 FBtr0084714 0 72
1609 FBtr0299969 0 1968
1610 FBtr0084711 154 1676
1611 FBtr0084710 132 2249
1612 FBtr0084713 134 1933
1613 FBtr0084712 0 2036
1614 FBtr0071311 0 1513
1615 FBtr0082006 0 312
1616 FBtr0082005 0 3106
1617 FBtr0082004 0 3987
1618 FBtr0082003 84 3990
1619 FBtr0082002 244 3751
1620 FBtr0082001 0 3754
1621 FBtr0301458 232 3916
1622 FBtr0301459 242 3902
1623 FBtr0301454 0 6577
1624 FBtr0301455 0 6632
1625 FBtr0301456 0 6604
1626 FBtr0301457 0 4752
1627 FBtr0301450 0 5243
1628 FBtr0301451 0 2524
1629 FBtr0301452 0 2551
1630 FBtr0301453 208 3209
1631 FBtr0306102 160 2617
1632 FBtr0306101 220 3272
1633 FBtr0306100 0 2146
1634 FBtr0306107 0 12169
1635 FBtr0306106 0 877
1636 FBtr0306105 0 467
1637 FBtr0306104 0 897
1638 FBtr0306109 0 5188
1639 FBtr0306108 0 5259
1640 FBtr0302374 332 5339
1641 FBtr0302375 0 4540
1642 FBtr0302376 320 4573
1643 FBtr0302377 0 1967
1644 FBtr0302370 0 2102
1645 FBtr0302371 0 2087
1646 FBtr0302372 66 967
1647 FBtr0302373 0 3578
1648 FBtr0302378 120 1797
1649 FBtr0302379 104 1667
1650 FBtr0074235 0 785
1651 FBtr0074315 0 1782
1652 FBtr0074234 204 1527
1653 FBtr0074312 0 657
1654 FBtr0074237 138 1801
1655 FBtr0074313 96 899
1656 FBtr0070178 0 4838
1657 FBtr0070179 70 1108
1658 FBtr0074310 90 1343
1659 FBtr0070172 0 590
1660 FBtr0332104 596 8517
1661 FBtr0070170 146 2155
1662 FBtr0070171 0 321
1663 FBtr0070176 0 3201
1664 FBtr0070177 264 4058
1665 FBtr0070174 0 796
1666 FBtr0303602 0 9979
1667 FBtr0332106 16 808
1668 FBtr0078369 0 699
1669 FBtr0078368 0 1422
1670 FBtr0078366 0 3810
1671 FBtr0078365 72 3143
1672 FBtr0078364 200 3070
1673 FBtr0078363 0 3041
1674 FBtr0078362 0 3348
1675 FBtr0078361 208 3370
1676 FBtr0072423 0 3322
1677 FBtr0079181 0 771
1678 FBtr0079182 0 2894
1679 FBtr0079183 0 1704
1680 FBtr0079184 0 1613
1681 FBtr0079185 0 1858
1682 FBtr0079186 0 2004
1683 FBtr0079187 230 3374
1684 FBtr0079188 0 607
1685 FBtr0079189 0 1278
1686 FBtr0303421 0 880
1687 FBtr0303420 192 2552
1688 FBtr0303427 0 4439
1689 FBtr0303426 102 1768
1690 FBtr0303425 0 728
1691 FBtr0078589 0 792
1692 FBtr0078588 0 927
1693 FBtr0078582 768 13458
1694 FBtr0078580 0 72
1695 FBtr0078587 0 2268
1696 FBtr0308921 0 2763
1697 FBtr0078585 36 694
1698 FBtr0078584 90 901
1699 FBtr0330148 172 3321
1700 FBtr0330149 174 3336
1701 FBtr0076639 0 2093
1702 FBtr0076638 0 2121
1703 FBtr0330142 82 1209
1704 FBtr0076636 0 3303
1705 FBtr0076635 0 84
1706 FBtr0330141 0 5710
1707 FBtr0330146 0 4588
1708 FBtr0330147 292 4570
1709 FBtr0330144 0 3677
1710 FBtr0330145 0 10224
1711 FBtr0081914 0 3084
1712 FBtr0077588 68 973
1713 FBtr0077589 0 1393
1714 FBtr0077586 0 1629
1715 FBtr0077587 0 1565
1716 FBtr0077584 0 1597
1717 FBtr0077583 0 1825
1718 FBtr0077580 0 1646
1719 FBtr0302140 228 3856
1720 FBtr0081910 102 1615
1721 FBtr0081911 72 1218
1722 FBtr0113391 0 3607
1723 FBtr0081912 0 960
1724 FBtr0076181 132 2020
1725 FBtr0076183 0 2792
1726 FBtr0076182 0 1058
1727 FBtr0076185 152 2115
1728 FBtr0076187 0 2630
1729 FBtr0076186 202 3674
1730 FBtr0076189 330 3755
1731 FBtr0076188 0 2544
1732 FBtr0070567 0 915
1733 FBtr0300192 0 1826
1734 FBtr0300193 118 1829
1735 FBtr0300190 0 2301
1736 FBtr0300191 302 4590
1737 FBtr0300194 258 3499
1738 FBtr0300198 0 1076
1739 FBtr0300199 0 971
1740 FBtr0300444 0 533
1741 FBtr0300446 48 747
1742 FBtr0300447 90 1351
1743 FBtr0300440 22 312
1744 FBtr0300441 26 442
1745 FBtr0300442 0 1472
1746 FBtr0300443 0 2523
1747 FBtr0300448 0 1249
1748 FBtr0300449 132 1121
1749 FBtr0070914 0 3824
1750 FBtr0070915 0 1061
1751 FBtr0070916 106 1091
1752 FBtr0070910 192 3608
1753 FBtr0070911 0 73
1754 FBtr0070912 98 1808
1755 FBtr0070913 104 1410
1756 FBtr0070918 108 1709
1757 FBtr0073461 54 768
1758 FBtr0073460 0 921
1759 FBtr0333558 20 1060
1760 FBtr0333559 0 777
1761 FBtr0073467 0 827
1762 FBtr0333554 0 730
1763 FBtr0333555 0 527
1764 FBtr0333556 38 717
1765 FBtr0333557 60 873
1766 FBtr0333550 172 2363
1767 FBtr0333551 0 1603
1768 FBtr0333552 138 2589
1769 FBtr0333553 0 803
1770 FBtr0301713 0 1561
1771 FBtr0301711 0 2701
1772 FBtr0301710 0 3779
1773 FBtr0301717 0 8603
1774 FBtr0301716 84 1626
1775 FBtr0301715 712 6481
1776 FBtr0331956 0 1227
1777 FBtr0331957 0 1954
1778 FBtr0331954 0 3321
1779 FBtr0331955 0 2829
1780 FBtr0331952 0 8164
1781 FBtr0331953 66 3321
1782 FBtr0331950 0 655
1783 FBtr0331951 0 3585
1784 FBtr0331958 0 2510
1785 FBtr0331959 0 871
1786 FBtr0081601 0 1532
1787 FBtr0081603 0 1925
1788 FBtr0081604 0 988
1789 FBtr0081605 0 2402
1790 FBtr0081606 54 939
1791 FBtr0332203 384 6843
1792 FBtr0332202 428 7008
1793 FBtr0332201 0 8194
1794 FBtr0332200 0 1838
1795 FBtr0332207 0 2267
1796 FBtr0332206 182 2629
1797 FBtr0332205 0 6837
1798 FBtr0332204 0 6999
1799 FBtr0074118 230 4341
1800 FBtr0074119 218 4039
1801 FBtr0332209 0 785
1802 FBtr0332208 40 630
1803 FBtr0080268 0 1085
1804 FBtr0080261 0 7105
1805 FBtr0080260 0 6202
1806 FBtr0080263 442 6487
1807 FBtr0080262 496 6892
1808 FBtr0080265 70 1111
1809 FBtr0080264 0 1593
1810 FBtr0080267 182 3311
1811 FBtr0080266 44 680
1812 FBtr0089771 0 7100
1813 FBtr0089772 0 7045
1814 FBtr0083512 0 2514
1815 FBtr0083513 0 825
1816 FBtr0083510 0 3496
1817 FBtr0083511 50 700
1818 FBtr0083519 0 714
1819 FBtr0087606 0 3113
1820 FBtr0087604 0 2983
1821 FBtr0087605 0 2626
1822 FBtr0087603 150 2718
1823 FBtr0087601 0 7975
1824 FBtr0087608 92 1231
1825 FBtr0087609 62 1077
1826 FBtr0083804 0 721
1827 FBtr0083805 216 4068
1828 FBtr0100665 0 2204
1829 FBtr0100663 176 1928
1830 FBtr0083802 204 3575
1831 FBtr0082644 84 1170
1832 FBtr0082641 0 1416
1833 FBtr0082643 0 2031
1834 FBtr0073655 0 2076
1835 FBtr0082649 0 2732
